source_genesymbol	is_directed	target_genesymbol
CXCR4	1	CXCL12
TLR5	1	TICAM1
PYCARD	1	IKBKB
YWHAQ	1	HSPA8
CACNA1A	1	RBM12B
NCF1	1	NCF2
TNFRSF1A	1	DAB2IP
RELA	1	TRAF2
RNF2	1	FLNB
RIPK2	1	TLR2
TRAF1	1	TRADD
TRADD	1	TRAF1
TSC1	1	RHEB
IKBKG	1	ADAP2
TIAL1	1	DUSP1
YWHAB	1	TSC2
TSC2	1	YWHAB
GNAS	1	ADCY1
BIRC2	1	XAF1
XAF1	1	BIRC2
TAB2	1	HDAC3
APC	1	NAE1
VASP	1	PAK1
MAPK3	1	ELK4
ELK4	1	MAPK3
IL9	1	IL9R
SHH	1	GLI2
AKT2	1	PDK1
PDK1	1	AKT2
MAFB	1	IRF3
PDGFRB	1	TNK2
TNK2	1	PDGFRB
SKIL	1	SMAD4
IL1R1	1	IRAK4
MAVS	1	NLRP3
PSEN1	1	TRAF6
TRAF6	1	PSEN1
NOTCH1	1	MAML3
MAML3	1	NOTCH1
SRC	1	PTK2
PTK2	1	SRC
MAPK1	1	BAD
RPS3	1	NFKB1
TYK2	1	IL10RA
IL10RA	1	TYK2
DNAJC9	1	ACKR1
MYC	1	SMAD2
IRAK4	1	TRAF6
NTRK3	1	PLCG1
SOCS4	1	JAK2
IKBKG	1	RBCK1
NFKBIA	1	DNAJA3
DNAJA3	1	NFKBIA
RPS3	1	RELA
RELA	1	RPS3
PPP1CC	1	TGFBR1
EPHB1	1	NCK1
IL5RA	1	CSF2RB
MAP2K3	1	MAP3K4
MAP3K4	1	MAP2K3
YWHAQ	1	PRKD1
CCL1	1	CCR8
ELANE	1	IL33
SKIL	1	SMAD3
DDX58	1	NOD2
AZI2	1	TBK1
TBK1	1	AZI2
PAG1	1	CSK
IKBKG	1	TXLNA
TRAF6	1	PSMC1
IRF9	1	KPNA4
NUP153	1	ZFYVE9
PML	1	RELA
NFKB1	1	BIRC3
TMEM173	1	SGPL1
TMEM173	1	HM13
ARFGEF2	1	TNFRSF1A
GABPA	1	EP300
EGFR	1	ATP1B1
EGFR	1	ATP1A1
TAB2	1	TNFRSF11A
TNFRSF11A	1	TAB2
NFKBIA	1	REL
REL	1	NFKBIA
DLX5	1	RUNX2
MMP1	1	CXCL2
IKBKG	1	TSLP
UNC93B1	1	IRAK1
GSK3B	1	SMAD1
PRKCZ	1	WWC1
WWC1	1	PRKCZ
TRIP6	1	TRAF6
MAP3K7	1	SMAD6
SMAD6	1	MAP3K7
CSNK1E	1	LRP6
AKT1	1	IMPDH2
ERBB2	1	ERBB4
WNT8A	1	FZD8
AKT1	1	PFKFB3
FAS	1	RIPK1
RIPK1	1	FAS
MAPK13	1	MAPKAPK5
MAPKAPK5	1	MAPK13
PTX3	1	FGF2
YWHAE	1	PPM1B
MLST8	1	IKBKB
ADAM10	1	NOTCH2
TYK2	1	STAT5B
NR3C1	1	NR3C2
NR3C2	1	NR3C1
MYD88	1	TLR1
MAPK3	1	STK11
CTLA4	1	PTPA
JAK1	1	JAK3
JAK3	1	JAK1
IKBKG	1	TEK
TLR3	1	MAP3K7
MAP3K7	1	TLR3
NCF1	1	NOX4
SRC	1	STAT6
PF4	1	VCAN
VCAN	1	PF4
SRC	1	STAT5A
ISG15	1	EIF2AK2
IKBKB	1	YWHAB
YWHAB	1	IKBKB
IL11RA	1	STAT1
ISG15	1	EZR
AKT3	1	CDKN1A
ATG5	1	COX5B
ESR1	1	TSC2
PPARD	1	NR1H3
NR1H3	1	PPARD
AKT1	1	AK1
RPS6KA1	1	STK11
RIPK1	1	MAP3K1
PRKACB	1	NOXA1
DOCK2	1	RAC2
IKBKB	1	MAP3K11
GRK3	1	GNAI3
MAPK14	1	DYRK1B
DYRK1B	1	MAPK14
PRKCZ	1	RELA
PTEN	1	AKT3
CSNK1E	1	SMO
PAK3	1	CDC42
CDC42	1	PAK3
KPNB1	1	CD40
TRADD	1	DAB2IP
CASP3	1	CDH1
ISG15	1	MYOF
PTCRA	1	LCK
GAB2	1	ARHGAP32
IL2RG	1	JAK3
JAK3	1	IL2RG
JAK2	1	IRS1
IRS1	1	JAK2
LCK	1	PIK3R2
AREG	1	EGFR
TAB2	1	HDAC5
PRKCQ	1	CHUK
ANXA1	1	RELA
DUSP9	1	MAPK1
GRK3	1	GNAI2
FLT4	1	SHC1
TOLLIP	1	CSTF1
TRAF3	1	TFG
TRAF6	1	TMED7
SKI	1	SMAD3
GRB2	1	PTK2B
PTK2B	1	GRB2
HNRNPA1	1	MAPK14
JUN	1	SMAD4
SMAD4	1	JUN
MAP3K7	1	EIF2AK2
EIF2AK2	1	MAP3K7
MAPK3	1	DUSP4
DUSP4	1	MAPK3
IKBKG	1	DDX19B
CSF3	1	CSF2RA
KIF7	1	GLI1
RIPK1	1	ITCH
ITCH	1	RIPK1
IRAK1	1	HSPA4
IRAK1	1	TOMM70
GSK3B	1	MAP2K1
MAP2K1	1	GSK3B
TRBV7______9	1	CD247
PLCG1	1	FLNC
CD28	1	PIK3R2
NFKBIA	1	SUMO1
SUMO1	1	NFKBIA
BMPR1A	1	SMAD1
SRC	1	CDH5
CDH5	1	SRC
ERBIN	1	CTSG
YY1	1	CXCR4
EGFR	1	FOS
ZBP1	1	VPS35
PAK1	1	MAP2K3
IL1A	1	IL1R2
IL1R2	1	IL1A
PDGFRB	1	SHC1
ELF1	1	NFKB1
STAT3	1	KDR
VRK3	1	TLR9
ELP1	1	FLNA
HDAC1	1	HIF1A
HIF1A	1	HDAC1
MAP3K7	1	ROR2
ROR2	1	MAP3K7
APP	1	IL15
IL15	1	APP
TOLLIP	1	TRAF6
TRAF6	1	TOLLIP
FGF18	1	FGFR2
RYK	1	WNT3A
WNT3A	1	RYK
IRF5	1	KPNA6
GRAP2	1	GAB2
EIF4E	1	EIF4G2
EIF4G2	1	EIF4E
EP300	1	E2F1
FGF4	1	FGFR2
PPP2CA	1	TSC2
ZAP70	1	ITK
PRKCZ	1	PPP1R14A
PPP1R14A	1	PRKCZ
MAPK1	1	IRS1
IRS1	1	MAPK1
WAS	1	NUP98
PRKCA	1	C1QBP
C1QBP	1	PRKCA
MAP2K6	1	MAPK12
IKBKE	1	MAVS
MAVS	1	IKBKE
ERBIN	1	APC
CHUK	1	TRIM27
TRIM27	1	CHUK
IFNAR1	1	STAT3
STAT3	1	IFNAR1
TRIM32	1	TMEM173
PPP1CA	1	PTEN
SPARC	1	CASP8
IL11RA	1	STAT3
NFATC1	1	ELF1
CTNNB1	1	HSPA8
TRAF6	1	PSMD1
DEDD2	1	CASP8
IKBKB	1	CASP8
CASP8	1	IKBKB
IRS1	1	SHC1
AZI2	1	RNF31
TNFRSF17	1	TRAF6
MAVS	1	MFN2
SPOP	1	TRAF6
RELA	1	CTNNB1
WNT5A	1	ROR1
IKBKG	1	RPS6KB2
IL6ST	1	STAT3
MTOR	1	TRAF2
TRAF2	1	MTOR
TANK	1	FADD
LCK	1	ABL1
SPARC	1	PDGFA
CXCR4	1	PPIA
PPIA	1	CXCR4
PRKCZ	1	SP1
DAXX	1	SPOP
MAPK8IP1	1	MAPT
MOB1B	1	LATS2
MAP3K2	1	IKBKG
IKBKG	1	MAP3K2
AKT3	1	MAP3K8
MALT1	1	TNFAIP3
KDR	1	SHC2
SHC2	1	KDR
TSC2	1	CCNB1
EED	1	RAC1
PLA2G4A	1	CASP7
RNF2	1	DDX3X
TNF	1	IRS1
MAPK9	1	ATF2
GSPT1	1	MAP3K5
MAP3K5	1	GSPT1
TMEM173	1	SSR2
FRS2	1	GRAP
OPTN	1	TRADD
JUN	1	CREB1
CREB1	1	JUN
GRK6	1	GNAI2
SQSTM1	1	IKBKG
IKBKG	1	SQSTM1
MAVS	1	OAS3
IL7R	1	VCL
PIAS4	1	SMAD3
ILF3	1	DUSP1
FBXW11	1	SMAD4
ITCH	1	SMAD7
DUSP16	1	ARRB2
PLK1	1	TANK
CXCR4	1	FTH1
IRAK4	1	NCF1
ACVR2B	1	BMPR1B
DUSP1	1	MAPK11
MAPK11	1	DUSP1
CXCR1	1	LASP1
SASH1	1	MAP3K7
SMO	1	GNAI2
SMAD2	1	MEF2A
MTOR	1	UBQLN1
UBQLN1	1	MTOR
TRAF6	1	CAV1
COMMD1	1	NFKBIA
HRAS	1	RAF1
RAF1	1	HRAS
ESR1	1	PIK3R1
HRAS	1	RHOD
IRAK2	1	HRAS
HRAS	1	IRAK2
TAOK1	1	MAP2K3
TIRAP	1	SAMHD1
FKBP8	1	RPTOR
ESR1	1	AKT2
AKT2	1	ESR1
CDC42	1	WAS
KDR	1	ANXA5
JAK2	1	DNAJA3
DNAJA3	1	JAK2
MAP3K5	1	STRAP
DAXX	1	RELB
CRK	1	MAP4K1
MAP4K1	1	CRK
SMURF1	1	RUNX2
RELA	1	CCL2
IFT57	1	CASP8
ERBIN	1	ATP2B4
DVL3	1	RAC1
IKBKG	1	HBZ
LGALS1	1	FAS
CARD6	1	NLRP1
LTK	1	IRS1
ACTR2	1	ACVR1B
RET	1	GRB7
IRAK1	1	STAT3
PRL	1	PAK2
PAK2	1	PRL
NOTCH4	1	RBPJ
MYD88	1	TXN
ISG15	1	LGMN
TRAF6	1	LIMD1
GNAI1	1	Q59FG4
SKIL	1	SMAD2
SMAD2	1	SKIL
ELF4	1	RELA
MAPK1	1	PTPN6
MAML3	1	NOTCH3
NOTCH3	1	MAML3
IKBKB	1	BIRC3
LRP2	1	SHH
SHH	1	LRP2
SMURF1	1	SMAD5
AKT1	1	BAX
ISG15	1	RPL27A
A2M	1	TGFB2
PLCG1	1	FLNB
PIGR	1	DNAJC9
PIK3CD	1	PIK3R1
HOXA9	1	TRIP6
RNF7	1	CASP3
MAP3K11	1	MAP2K4
TRAF2	1	TAB3
TAB3	1	TRAF2
PRKCZ	1	MAP2K5
TMEM173	1	STT3A
RAP1B	1	BRAF
EIF4E	1	EIF4G3
ZAP70	1	SH3BP2
ATG3	1	ATG5
ERBIN	1	SCN4A
PRKCD	1	TIRAP
FGFR1	1	FRS2
IKBKG	1	CDC37
ERLIN1	1	MAP3K7
CDH1	1	CTNNA1
ZBP1	1	RIPK1
IRF3	1	BAX
PIK3R1	1	INPP5D
INPP5D	1	PIK3R1
LAT	1	PLCG1
PLCG1	1	LAT
CD28	1	VAV1
RELA	1	COMMD1
COMMD1	1	RELA
CCDC88A	1	GNAI3
AKT2	1	MYO5A
MAP2K3	1	DCTN1
IKBKB	1	IRAK1
IRAK1	1	IKBKB
PTK2	1	RB1CC1
RB1CC1	1	PTK2
RPS6KA3	1	ESR1
LAMTOR3	1	MAPK3
MMP9	1	PPBP
DVL2	1	RAC1
MPL	1	TYK2
STAT3	1	PTPN11
PTPN11	1	STAT3
STAT2	1	EP300
SMAD4	1	CREB1
NLRP7	1	IL1B
TOLLIP	1	DIABLO
CD36	1	PTK2
NR2F2	1	RXRB
RXRB	1	NR2F2
PRKCG	1	STAT3
CD14	1	LBP
IRAK1	1	NLRP12
FANCC	1	STAT1
MAP3K7	1	IRAK1
IRAK1	1	MAP3K7
RICTOR	1	KRT10
SQSTM1	1	TNFRSF1A
DEDD	1	CASP8
CASP8	1	DEDD
IL7R	1	PSME1
MAPK14	1	DUSP10
DUSP10	1	MAPK14
TRAF6	1	TBK1
ZBP1	1	CTBP2
DAPK3	1	STAT3
STAT3	1	DAPK3
EXOC4	1	TBK1
NOTCH3	1	RBPJ
CD247	1	SHC1
ACKR2	1	CCL11
CCL11	1	ACKR2
TBK1	1	REL
DNAJC9	1	CXCR2
PML	1	MTOR
MYD88	1	IRF3
GH1	1	PRLR
SPAG9	1	MAPK14
MAPK14	1	SPAG9
AZI2	1	IFIH1
BIRC7	1	BIRC2
PPP1R15A	1	PPP1CC
MAPK3	1	DUSP6
DUSP6	1	MAPK3
PIN1	1	CDKN1B
IL1RAP	1	TOLLIP
KCND2	1	CACNA1I
NUP153	1	STAT1
CDC42	1	MAP2K7
IL4R	1	PTPN6
PTPN6	1	IL4R
IKBKG	1	JAK2
HIF1A	1	RPTOR
RPTOR	1	HIF1A
SIRT1	1	FOXO4
SOCS3	1	JAK2
JAK2	1	SOCS3
TAOK2	1	MAP2K7
CCL11	1	CCR5
CCR5	1	CCL11
AKT2	1	MTCP1
MTCP1	1	AKT2
AKT2	1	TCL1A
TCL1A	1	AKT2
CTSD	1	CCL20
AKT2	1	CMC4
RAP1GAP	1	RAP1B
PRKCQ	1	B2RA89
TSC2	1	FOXO1
PLCG1	1	RHOA
RHOA	1	PLCG1
IRAK1	1	IKBKG
IKBKG	1	IRAK1
AKT2	1	SH3RF1
SH3RF1	1	AKT2
MAP3K7	1	TAOK2
TAOK2	1	MAP3K7
PRKCB	1	BTK
BTK	1	PRKCB
MKNK1	1	EIF4G2
TSLP	1	CRLF2
MAP3K6	1	YWHAG
MAPK3	1	MYC
ELP1	1	MAPK8
MAPK8	1	ELP1
TRAF3	1	TROAP
ECH1	1	STAT3
SPAG9	1	MAP2K4
TRAF3	1	TANK
TANK	1	TRAF3
GSK3B	1	GLI1
ABL1	1	JUN
JUN	1	ABL1
NFATC1	1	EGR4
MDM2	1	RELA
GEMIN4	1	PIAS3
MAP3K1	1	MAP2K2
ISG15	1	XRCC6
STAT3	1	MAPK8
MAPK8	1	STAT3
TMEM173	1	IRF7
MAPK3	1	ZFP36L1
IL7R	1	GSTP1
IL1A	1	HAX1
SOCS2	1	LEPR
SOCS1	1	JAK2
JAK2	1	SOCS1
TGFBR1	1	STK17B
IGF1R	1	STAT3
STAT3	1	IGF1R
CEBPD	1	DDIT3
CSNK1D	1	GSK3B
ERBIN	1	CTNNB1
TLR4	1	CNPY3
CCL2	1	CCL8
EIF2AK2	1	TOLLIP
PML	1	SMAD2
SRC	1	PXN
PXN	1	SRC
HCK	1	PTK2
LYN	1	CDK4
CDK4	1	LYN
RAF1	1	KSR2
KSR2	1	RAF1
IL16	1	HSPA8
MET	1	GLMN
PDPK1	1	SGK1
MAPK8	1	DUSP16
DUSP16	1	MAPK8
TRAF3	1	DCAF7
TRAF3	1	WDR5
AR	1	ERBB3
CREBBP	1	CSK
PPM1A	1	MAP2K4
MAP2K4	1	PPM1A
RPS6KA4	1	MAPK14
MAPK14	1	RPS6KA4
FZD4	1	DVL2
SOS1	1	ITSN1
ITSN1	1	SOS1
TLR2	1	HLA______DRA
MYD88	1	LRRFIP2
IL7R	1	ITGA2B
PIK3CA	1	TICAM1
TICAM1	1	PIK3CA
MAP3K5	1	MAP2K7
B4DG79	1	GSK3B
GNAI2	1	FGR
JUN	1	MAPK1
MAPK1	1	JUN
TNFRSF1A	1	ERAP1
IRF8	1	TRAF6
TRAF6	1	IRF8
ISG15	1	CBX4
SMURF1	1	SMAD4
IL33	1	IL1RL1
IL1RL1	1	IL33
ABL2	1	CASP8
CASP8	1	ABL2
IL7R	1	TUBB4A
TRAF6	1	RUSC1
RICTOR	1	EHMT2
POLR3C	1	POLR3G
NLRP10	1	IL1B
PYDC1	1	PYCARD
PYCARD	1	PYDC1
GSK3B	1	SMAD3
CACNA1A	1	ARHGAP22
MORC4	1	STAT3
CHUK	1	EIF2AK2
EIF2AK2	1	CHUK
ELAVL1	1	SOCS3
MAPK14	1	MAPKAPK3
MAPKAPK3	1	MAPK14
ACVRL1	1	TGFBR2
TGFBR2	1	ACVRL1
TRBV7______9	1	CD3D
IL7R	1	TPM4
NOTCH1	1	ADAM17
ADAM17	1	NOTCH1
TLR1	1	ECHS1
HSPA8	1	NDUFAF1
A2M	1	IL4
JAK1	1	IFNGR2
IFNGR2	1	JAK1
ISG15	1	MYNN
IRAK1	1	SUMO1
ISG15	1	TMOD3
YWHAE	1	EIF4B
GPS1	1	NOD1
NLRP10	1	CASP1
RNF2	1	GNAI2
ISG15	1	GBP1
IL15	1	INPP5K
TRAF3	1	IKBKE
IKBKE	1	TRAF3
HMGA2	1	RELA
PAWR	1	AKT1
JAK2	1	JAK3
JAK3	1	JAK2
NOD1	1	TRIP6
RELA	1	EHMT1
EHMT1	1	RELA
CREB1	1	SMAD3
PDE6D	1	HRAS
NFKB2	1	HDAC1
HDAC1	1	NFKB2
TMEM173	1	CCDC47
TNF	1	PIK3CA
TNF	1	PIK3CB
NUP153	1	SMAD4
GRK2	1	GNAI1
LILRB2	1	PTPN6
ARRB1	1	MDM2
PRKCA	1	PFKFB3
GZMM	1	CASP3
PRKCZ	1	RAC1
CDKN1B	1	TSC2
WNT1	1	LRP6
NGFR	1	TRAF6
NR0B2	1	RARA
NR0B2	1	AR
DNER	1	NOTCH1
ALK	1	SHC3
NLRC4	1	NLRP4
CCND1	1	CDKN1B
CDKN1B	1	CCND1
ISG15	1	RPS27A
TICAM1	1	TRAF3
CASP3	1	AKT3
AKT3	1	CASP3
DVL1	1	SMAD3
POFUT1	1	LFNG
CCL3	1	CCR1
IL18BP	1	IL18
IL18	1	IL18BP
IFNB1	1	IFNAR2
TMEM173	1	NPC1
IKBKE	1	AZI2
AZI2	1	IKBKE
IL7	1	IL2RG
AXIN1	1	RNF111
PTPN11	1	MAP3K5
MAP3K5	1	PTPN11
ISG15	1	ATP5F1A
TEK	1	GRB7
CASP3	1	PAK2
PAK2	1	CASP3
TLR4	1	TLR5
TLR5	1	TLR4
IKBKG	1	RET
MAPK3	1	IRS1
NLRP12	1	MAP3K14
CCL26	1	CCR2
UNC5CL	1	IRAK4
TLR1	1	HSPD1
CIRBP	1	LY96
TNF	1	RIPK1
IHH	1	PTCH2
HIF1A	1	SMAD3
IKBKG	1	CPNE2
DUSP3	1	MAPK14
AKT1	1	PRKCD
PRKCD	1	AKT1
IL23A	1	IL23R
IKBKB	1	NFKBIB
NFKBIB	1	IKBKB
CAT	1	GRB2
BIRC2	1	LTBR
ERBB2	1	ERBIN
ERBIN	1	ERBB2
MAPK14	1	STAT4
CHUK	1	MAVS
MAVS	1	CHUK
IRF1	1	TRAF3
ISG15	1	SENP1
Q53HJ9	1	PRKCD
SMAD6	1	SMAD2
SMAD6	1	SMAD1
VCAN	1	CXCL12
CXCL12	1	VCAN
POLR3F	1	POLR3G
TMEM173	1	SURF4
ERBIN	1	ACTN2
GRAP2	1	LCP2
IL1R1	1	SIGIRR
RAF1	1	BCL2
BCL2	1	RAF1
CALCOCO2	1	MAVS
PAK2	1	RAF1
CCL22	1	CCR4
AKT1	1	APPL1
APPL1	1	AKT1
TLR4	1	SIGIRR
SIGLEC10	1	PTPN6
IRF5	1	KPNA1
TNFRSF1A	1	AZI2
BMPR2	1	ACVR1
TRAF2	1	TRAF6
CXCR4	1	HADHA
ISG15	1	RBBP4
BIRC3	1	UBE2D3
IL7R	1	TPM3
Q68D39	1	CHUK
NOD2	1	CARD8
SH2B1	1	STAT3
RAB23	1	GLI3
NOD2	1	AAMP
MAPK1	1	MAP3K10
AXL	1	PTPN11
YWHAE	1	TBK1
TBK1	1	YWHAE
WNT11	1	FZD7
IFI16	1	TMEM173
TMEM173	1	IFI16
DUSP2	1	MAPK1
EGFR	1	CASP7
ISG15	1	OGDH
TGFBR1	1	FKBP1A
FKBP1A	1	TGFBR1
HSP90B1	1	SUGT1
GSK3B	1	RPS6KA1
RPS6KA1	1	GSK3B
BTRC	1	GLI3
IL7R	1	ACTB
IL5RA	1	STAT5A
HSP90B1	1	AIMP1
PTPRB	1	ALK
IL1A	1	S100A13
NFKBIA	1	CUL1
CUL1	1	NFKBIA
GRB10	1	NEDD4
PIAS3	1	SMAD3
TGFBR2	1	DAXX
DAXX	1	TGFBR2
TMEM173	1	ABCC1
TLR9	1	ERC1
ADRB2	1	HSPA8
IRAK1	1	TARDBP
NLRP7	1	CASP1
RICTOR	1	PRR5
RICTOR	1	NCL
SRC	1	RASA1
RASA1	1	SRC
ATF2	1	NFKB1
NOTCH1	1	RBPJ
ISG15	1	SNRNP200
CXCR2	1	GPRASP1
TRAF3	1	NLRX1
IL7R	1	VCP
PPM1A	1	SMAD2
PPM1A	1	SMAD1
BMP2	1	BMPR2
BMPR2	1	BMP2
MAVS	1	RNF5
RNF5	1	MAVS
YWHAZ	1	MTOR
SUZ12	1	MTOR
YWHAQ	1	MEF2D
IL7R	1	ARPC5
MAP3K2	1	MAP2K1
CAMP	1	PRKACA
FGF17	1	FGFR2
EGFR	1	STAT1
STAT1	1	EGFR
KIT	1	CRK
CRK	1	KIT
PTPN6	1	JAK3
MAPK1	1	MAP3K5
TSC2	1	SMAD2
RIPOR2	1	RHOA
IL7R	1	S100A4
GNAI3	1	SRC
ARNT	1	HIF1A
HIF1A	1	ARNT
BIRC2	1	E2F1
CSNK2A1	1	NFKBIB
NEU1	1	TLR4
MAPK1	1	PRKCE
PRKCE	1	MAPK1
MMP9	1	CXCL2
PTPRF	1	IRS1
IRS1	1	PTPRF
TNFSF13B	1	TNFRSF13C
JAK3	1	PTK2B
IL24	1	IL20RA
INSR	1	PTPN1
PTPN1	1	INSR
S100A9	1	RAC2
VAV1	1	CDC42
STAU1	1	RPS6
ISG15	1	SF3A2
ISG15	1	SF3B4
MAP3K14	1	MAVS
TOLLIP	1	MAGED1
BAMBI	1	BMPR1B
TLR2	1	CYBB
IL7R	1	PDIA3
GPSM1	1	GNAI3
STAT6	1	STAT2
ARF6	1	MAPK8IP3
ARRB1	1	PTAFR
MAPK1	1	FHL1
MAPK1	1	FHL3
LYN	1	SYK
SYK	1	LYN
GNAI1	1	FGR
PTPN1	1	AKT2
AKT2	1	PTPN1
UBE2N	1	RIPK1
NRG4	1	ERBB4
KCND2	1	ATAD3B
WNT5A	1	DVL1
SRC	1	TRAF6
TRAF6	1	SRC
MMP1	1	CXCL8
GRAP	1	EPOR
RAF1	1	BRAF
BRAF	1	RAF1
EGFR	1	SHC2
MAVS	1	MUL1
TBKBP1	1	IKBKE
SHC1	1	PTK2
PTK2	1	SHC1
IRS4	1	GRAP
PPP2CA	1	AXIN1
SH3RF1	1	MAPK8IP1
IGF2	1	INSR
WNT5A	1	NLK
ELANE	1	CXCL8
EP300	1	RB1
HDAC1	1	STAT1
DCN	1	TLR2
IRAK1	1	SNRNP200
MAP3K7	1	MAVS
SET	1	TREX1
TREX1	1	SET
MAPK11	1	RPS6KA5
RNF125	1	UBE2D1
SMAD3	1	EP300
EP300	1	SMAD3
TLR5	1	PRKD1
PRKD1	1	TLR5
TOLLIP	1	CAV1
TLR9	1	CAPZB
ARRB2	1	MAP3K5
MAP3K5	1	ARRB2
NOTCH2	1	MAML2
MAML2	1	NOTCH2
RELB	1	EZH2
AKT1	1	THEM4
THEM4	1	AKT1
COMMD1	1	BIRC3
ERBIN	1	MCC
DHX58	1	STAU1
SIGLEC6	1	LEP
RAP1A	1	RALGDS
EGFR	1	TUBA1A
PTPRF	1	IRS2
IL7R	1	LDHB
IL7R	1	TUBA1A
IL7R	1	MYL1
CXCL8	1	A2M
RHOA	1	PTEN
PRR5L	1	RICTOR
RICTOR	1	PRR5L
AKT1	1	IRF3
GRK5	1	GNAI2
IL7R	1	ENO2
CDH5	1	PARD3
SMAD6	1	HOXC8
CXCR3	1	LASP1
TYRO3	1	PIK3R1
PDE8A	1	NFKBIB
NR1H2	1	PPARD
PPARD	1	NR1H2
IRAK2	1	MYD88
MYD88	1	IRAK2
B4DG79	1	PRKCQ
MAPK8IP3	1	KLC1
TXK	1	PLCG1
MAPK1	1	MAP3K1
MAP3K1	1	MAPK1
TAB2	1	HDAC1
SOCS3	1	RNF7
MAPK14	1	SMAD7
SIRT1	1	PPARGC1A
MTOR	1	YWHAQ
PTPN6	1	MAP3K7
PTPN6	1	SOCS1
TRAF2	1	CYLD
CYLD	1	TRAF2
IFNA13	1	IFNAR2
IL15	1	FKBP5
TLR2	1	MYD88
TOLLIP	1	NEDD4L
MAPK11	1	MAPKAPK5
MAPKAPK5	1	MAPK11
PPP3CA	1	FKBP8
RASGRP1	1	RAP1A
TICAM1	1	TANK
IKBKG	1	RUSC1
PTPN6	1	STAT6
MAPK3	1	HSF1
AQP1	1	TRIP6
TBK1	1	LETM1
BAMBI	1	BMPR1A
BAMBI	1	TGFBR1
CAV1	1	PDGFRB
ZAP70	1	PLCG1
MAP2K7	1	MAP2K4
MAP2K4	1	MAP2K7
RIPK1	1	TRAF6
EED	1	DDX3X
MAP3K14	1	IKBKG
IKBKG	1	MAP3K14
HBEGF	1	ERBB4
LRIG1	1	ERBB4
A2M	1	FGF2
MIB1	1	JAG1
SFTPA1	1	TLR2
GNAI3	1	GNG4
EGFR	1	SEC13
HERC5	1	ISG15
CSNK1A1	1	LRP6
ARHGDIA	1	RAC1
RAC1	1	ARHGDIA
PRL	1	PRLR
PRKCB	1	RASGRP1
RNF2	1	TRAF2
RHEB	1	RABAC1
IGF1R	1	PIK3CG
MAPK3	1	SNCG
TCL1A	1	AKT3
AKT3	1	TCL1A
IKBKB	1	ATM
ATM	1	IKBKB
LCK	1	PIK3R1
SPRED2	1	SQSTM1
CDC42	1	PARD6A
PARD6A	1	CDC42
Q53HJ9	1	PRKCB
ERBB3	1	NRG1
NRG1	1	ERBB3
NUP214	1	SMAD4
FOXO4	1	PDGFRA
MAPK14	1	MAPT
PPARG	1	NR1H2
NR1H2	1	PPARG
KAT2A	1	SMURF1
TRAF5	1	IL6ST
TNFRSF1A	1	MAPKAP1
RACK1	1	STAT3
EP300	1	CXCL8
TSC2	1	YWHAE
SOCS4	1	ELOC
SIRT1	1	JUN
PDCD1	1	SOCS1
SMURF2	1	SKIL
CD4	1	LCK
LCK	1	CD4
PRR5L	1	MLST8
MLST8	1	PRR5L
ABL1	1	GRB2
GRB2	1	ABL1
ATM	1	RHEB
RHEB	1	ATM
NR4A1	1	STAT3
NR0B2	1	NR1H2
RNF111	1	SMAD2
ERBIN	1	SLC6A12
MAPK8	1	CRK
CRK	1	MAPK8
GRK4	1	GNAI2
WNT11	1	FZD3
CBLB	1	PTEN
FKBP8	1	MLST8
NCOA2	1	PPARG
CBL	1	PIK3R1
LAT	1	SH3BP2
S100A9	1	RAC1
ISG15	1	ELAVL1
MAPK8IP3	1	MAP3K1
CD3D	1	CD3E
SH3RF1	1	MAP2K4
SH3RF1	1	MAPK8
APP	1	ATF2
ATF2	1	APP
PDGFRB	1	PLCG1
TRAF6	1	MSR1
MAP3K10	1	MAP2K7
KPNA1	1	CD40
BMPR1B	1	SMAD1
IL7R	1	MYL6
IL11RA	1	IL6ST
IKBKG	1	TCEANC
RPS6KA5	1	MAPK1
MAPK1	1	RPS6KA5
TGFBR1	1	SHC1
GRK6	1	GNAI3
SQSTM1	1	HSPA8
CAMP	1	PRKACG
INPPL1	1	MAPK8IP1
JAK1	1	PTPN6
PTPN6	1	JAK1
GNL3	1	STAT3
MAPK1	1	RPS6KA2
RPS6KA2	1	MAPK1
DVL1	1	ROCK1
TSHR	1	PIK3R1
PTCH1	1	NLRP1
WAS	1	ACTN4
DLL4	1	NOTCH4
TSC2	1	DVL2
COPS5	1	NOD1
MAPK3	1	RPS6KB1
XIAP	1	NOD1
PHLPP1	1	AKT2
AKT2	1	PHLPP1
MAPK8IP1	1	MAP4K2
MAP3K7	1	TRAF3IP2
TRAF3IP2	1	MAP3K7
SOCS3	1	IL12RB1
INSR	1	STAT3
GRAP	1	PTPN1
IL23R	1	STAT4
IL11	1	IL11RA
IRAK1	1	TRAF6
TRAF6	1	IRAK1
SOCS3	1	CUL5
MAPK8IP1	1	KLC1
IGF2	1	IGFBP1
NFKB1	1	ISG20
MAP3K3	1	YWHAQ
LAMTOR3	1	MAP2K1
ISG15	1	HNRNPA2B1
IKBKG	1	GNGT1
DUSP16	1	MAPK8IP2
DKK1	1	KREMEN2
STAT5A	1	POU2F1
PDPK1	1	PRKCI
PRKCI	1	PDPK1
AXL	1	PIK3R2
PRKCZ	1	C1QBP
C1QBP	1	PRKCZ
AKT2	1	KHSRP
